Season,Round,Race,Date,Circuit,Country,DriverId,Lap,Stop Number,Time of Day,Duration
2015,9,British Grand Prix,2015-07-05,Silverstone Circuit,UK,hulkenberg,44,2,14:20:36,33.891
2015,9,British Grand Prix,2015-07-05,Silverstone Circuit,UK,perez,44,2,14:21:16,31.998
2015,10,Hungarian Grand Prix,2015-07-26,Hungaroring,Hungary,merhi,6,1,14:15:43,26.392
2015,10,Hungarian Grand Prix,2015-07-26,Hungaroring,Hungary,bottas,13,1,14:25:47,22.974
2015,10,Hungarian Grand Prix,2015-07-26,Hungaroring,Hungary,kvyat,13,1,14:25:51,22.072
2015,10,Hungarian Grand Prix,2015-07-26,Hungaroring,Hungary,massa,14,1,14:27:28,27.936
2015,10,Hungarian Grand Prix,2015-07-26,Hungaroring,Hungary,max_verstappen,14,1,14:27:30,22.536
2015,10,Hungarian Grand Prix,2015-07-26,Hungaroring,Hungary,button,14,1,14:27:33,22.231
2015,10,Hungarian Grand Prix,2015-07-26,Hungaroring,Hungary,grosjean,14,1,14:27:34,22.805
2015,10,Hungarian Grand Prix,2015-07-26,Hungaroring,Hungary,nasr,14,1,14:27:41,22.729
2015,10,Hungarian Grand Prix,2015-07-26,Hungaroring,Hungary,hulkenberg,15,1,14:28:49,22.573
2015,10,Hungarian Grand Prix,2015-07-26,Hungaroring,Hungary,sainz,15,1,14:28:58,25.096
2015,10,Hungarian Grand Prix,2015-07-26,Hungaroring,Hungary,alonso,15,1,14:29:00,21.567
2015,10,Hungarian Grand Prix,2015-07-26,Hungaroring,Hungary,perez,16,1,14:30:25,22.068
2015,10,Hungarian Grand Prix,2015-07-26,Hungaroring,Hungary,ericsson,16,1,14:30:36,23.005
2015,10,Hungarian Grand Prix,2015-07-26,Hungaroring,Hungary,hamilton,19,1,14:34:42,23.146
2015,10,Hungarian Grand Prix,2015-07-26,Hungaroring,Hungary,rosberg,20,1,14:35:52,21.780
2015,10,Hungarian Grand Prix,2015-07-26,Hungaroring,Hungary,vettel,21,1,14:37:10,21.900
2015,10,Hungarian Grand Prix,2015-07-26,Hungaroring,Hungary,ricciardo,21,1,14:37:37,21.824
2015,10,Hungarian Grand Prix,2015-07-26,Hungaroring,Hungary,raikkonen,22,1,14:38:42,22.566
2015,10,Hungarian Grand Prix,2015-07-26,Hungaroring,Hungary,maldonado,24,1,14:42:53,16.444
2015,10,Hungarian Grand Prix,2015-07-26,Hungaroring,Hungary,maldonado,25,2,14:44:40,22.812
2015,10,Hungarian Grand Prix,2015-07-26,Hungaroring,Hungary,stevens,26,1,14:46:47,23.051
2015,10,Hungarian Grand Prix,2015-07-26,Hungaroring,Hungary,massa,29,2,14:50:32,21.915
2015,10,Hungarian Grand Prix,2015-07-26,Hungaroring,Hungary,perez,30,2,14:51:57,22.409
2015,10,Hungarian Grand Prix,2015-07-26,Hungaroring,Hungary,merhi,30,2,14:53:11,23.125
2015,10,Hungarian Grand Prix,2015-07-26,Hungaroring,Hungary,nasr,32,2,14:55:00,22.907
2015,10,Hungarian Grand Prix,2015-07-26,Hungaroring,Hungary,kvyat,33,2,14:56:04,21.574
2015,10,Hungarian Grand Prix,2015-07-26,Hungaroring,Hungary,ericsson,33,2,14:56:29,22.199
2015,10,Hungarian Grand Prix,2015-07-26,Hungaroring,Hungary,grosjean,34,2,14:57:48,28.707
2015,10,Hungarian Grand Prix,2015-07-26,Hungaroring,Hungary,button,35,2,14:59:17,21.753
2015,10,Hungarian Grand Prix,2015-07-26,Hungaroring,Hungary,hulkenberg,36,2,15:00:25,22.222
2015,11,Belgian Grand Prix,2015-08-23,Circuit de Spa-Francorchamps,Belgium,ricciardo,7,1,14:20:39,22.637
2015,11,Belgian Grand Prix,2015-08-23,Circuit de Spa-Francorchamps,Belgium,sainz,5,1,14:20:58,23.732
2015,11,Belgian Grand Prix,2015-08-23,Circuit de Spa-Francorchamps,Belgium,perez,8,1,14:22:36,23.562
2015,11,Belgian Grand Prix,2015-08-23,Circuit de Spa-Francorchamps,Belgium,bottas,8,1,14:22:46,23.319
2015,11,Belgian Grand Prix,2015-08-23,Circuit de Spa-Francorchamps,Belgium,alonso,8,1,14:23:03,22.973
2015,11,Belgian Grand Prix,2015-08-23,Circuit de Spa-Francorchamps,Belgium,grosjean,9,1,14:24:43,23.717
2015,11,Belgian Grand Prix,2015-08-23,Circuit de Spa-Francorchamps,Belgium,kvyat,9,1,14:24:46,22.796
2015,11,Belgian Grand Prix,2015-08-23,Circuit de Spa-Francorchamps,Belgium,massa,9,1,14:24:47,23.282
2015,11,Belgian Grand Prix,2015-08-23,Circuit de Spa-Francorchamps,Belgium,max_verstappen,9,1,14:24:48,24.564
2015,11,Belgian Grand Prix,2015-08-23,Circuit de Spa-Francorchamps,Belgium,ericsson,9,1,14:24:54,24.183
2015,11,Belgian Grand Prix,2015-08-23,Circuit de Spa-Francorchamps,Belgium,nasr,10,1,14:27:06,23.439
2015,11,Belgian Grand Prix,2015-08-23,Circuit de Spa-Francorchamps,Belgium,raikkonen,11,1,14:28:44,22.578
2015,11,Belgian Grand Prix,2015-08-23,Circuit de Spa-Francorchamps,Belgium,button,11,1,14:29:15,24.083
2015,11,Belgian Grand Prix,2015-08-23,Circuit de Spa-Francorchamps,Belgium,rosberg,12,1,14:30:22,22.997
2015,11,Belgian Grand Prix,2015-08-23,Circuit de Spa-Francorchamps,Belgium,hamilton,13,1,14:32:13,22.403
2015,11,Belgian Grand Prix,2015-08-23,Circuit de Spa-Francorchamps,Belgium,vettel,14,1,14:34:26,22.681
2015,11,Belgian Grand Prix,2015-08-23,Circuit de Spa-Francorchamps,Belgium,bottas,15,2,14:36:40,17.343
2015,11,Belgian Grand Prix,2015-08-23,Circuit de Spa-Francorchamps,Belgium,merhi,15,1,14:37:29,23.643
2015,11,Belgian Grand Prix,2015-08-23,Circuit de Spa-Francorchamps,Belgium,stevens,16,1,14:39:34,23.826
2015,11,Belgian Grand Prix,2015-08-23,Circuit de Spa-Francorchamps,Belgium,perez,20,2,14:46:18,22.918
2015,11,Belgian Grand Prix,2015-08-23,Circuit de Spa-Francorchamps,Belgium,alonso,20,2,14:47:07,26.103
2015,11,Belgian Grand Prix,2015-08-23,Circuit de Spa-Francorchamps,Belgium,button,20,2,14:47:33,24.151
2015,11,Belgian Grand Prix,2015-08-23,Circuit de Spa-Francorchamps,Belgium,grosjean,21,2,14:48:35,23.493
2015,11,Belgian Grand Prix,2015-08-23,Circuit de Spa-Francorchamps,Belgium,massa,21,2,14:48:52,23.655
2015,11,Belgian Grand Prix,2015-08-23,Circuit de Spa-Francorchamps,Belgium,raikkonen,21,2,14:48:53,23.143
2015,11,Belgian Grand Prix,2015-08-23,Circuit de Spa-Francorchamps,Belgium,max_verstappen,21,2,14:48:54,23.041
2015,11,Belgian Grand Prix,2015-08-23,Circuit de Spa-Francorchamps,Belgium,bottas,21,3,14:49:04,23.489
2015,11,Belgian Grand Prix,2015-08-23,Circuit de Spa-Francorchamps,Belgium,sainz,23,2,14:57:07,23.348
2015,11,Belgian Grand Prix,2015-08-23,Circuit de Spa-Francorchamps,Belgium,kvyat,27,2,15:00:37,22.563
2015,11,Belgian Grand Prix,2015-08-23,Circuit de Spa-Francorchamps,Belgium,nasr,27,2,15:01:15,23.288
2015,12,Italian Grand Prix,2015-09-06,Autodromo Nazionale di Monza,Italy,nasr,1,1,14:05:00,25.761
2015,12,Italian Grand Prix,2015-09-06,Autodromo Nazionale di Monza,Italy,max_verstappen,1,1,14:05:02,18.818
2015,12,Italian Grand Prix,2015-09-06,Autodromo Nazionale di Monza,Italy,sainz,10,1,14:18:38,30.358
2015,12,Italian Grand Prix,2015-09-06,Autodromo Nazionale di Monza,Italy,rosberg,18,1,14:30:11,24.657
2015,12,Italian Grand Prix,2015-09-06,Autodromo Nazionale di Monza,Italy,hulkenberg,18,1,14:30:23,24.286
2015,12,Italian Grand Prix,2015-09-06,Autodromo Nazionale di Monza,Italy,massa,19,1,14:31:39,25.207
2015,12,Italian Grand Prix,2015-09-06,Autodromo Nazionale di Monza,Italy,max_verstappen,19,2,14:32:19,25.318
2015,12,Italian Grand Prix,2015-09-06,Autodromo Nazionale di Monza,Italy,ericsson,20,1,14:33:26,24.842
2015,12,Italian Grand Prix,2015-09-06,Autodromo Nazionale di Monza,Italy,bottas,22,1,14:36:10,25.536
2015,12,Italian Grand Prix,2015-09-06,Autodromo Nazionale di Monza,Italy,perez,23,1,14:37:46,24.281
2015,12,Italian Grand Prix,2015-09-06,Autodromo Nazionale di Monza,Italy,nasr,24,2,14:40:02,25.282
2015,12,Italian Grand Prix,2015-09-06,Autodromo Nazionale di Monza,Italy,vettel,25,1,14:40:24,24.340
2015,12,Italian Grand Prix,2015-09-06,Autodromo Nazionale di Monza,Italy,button,25,1,14:41:32,24.310
2015,12,Italian Grand Prix,2015-09-06,Autodromo Nazionale di Monza,Italy,hamilton,26,1,14:41:34,24.368
2015,12,Italian Grand Prix,2015-09-06,Autodromo Nazionale di Monza,Italy,stevens,26,1,14:43:37,29.382
2015,12,Italian Grand Prix,2015-09-06,Autodromo Nazionale di Monza,Italy,kvyat,27,1,14:44:11,23.884
2015,12,Italian Grand Prix,2015-09-06,Autodromo Nazionale di Monza,Italy,raikkonen,28,1,14:45:20,24.442
2015,12,Italian Grand Prix,2015-09-06,Autodromo Nazionale di Monza,Italy,merhi,27,1,14:45:21,26.435
2015,12,Italian Grand Prix,2015-09-06,Autodromo Nazionale di Monza,Italy,alonso,28,1,14:46:15,24.330
2015,12,Italian Grand Prix,2015-09-06,Autodromo Nazionale di Monza,Italy,ricciardo,30,1,14:48:35,24.259
2015,12,Italian Grand Prix,2015-09-06,Autodromo Nazionale di Monza,Italy,sainz,30,2,14:48:54,24.736
2015,12,Italian Grand Prix,2015-09-06,Autodromo Nazionale di Monza,Italy,max_verstappen,33,3,14:53:32,24.938
2015,12,Italian Grand Prix,2015-09-06,Autodromo Nazionale di Monza,Italy,alonso,46,2,15:13:37,19.374
2015,13,Singapore Grand Prix,2015-09-20,Marina Bay Street Circuit,Singapore,grosjean,9,1,20:20:55,30.640
2015,13,Singapore Grand Prix,2015-09-20,Marina Bay Street Circuit,Singapore,sainz,10,1,20:22:46,34.970
2015,13,Singapore Grand Prix,2015-09-20,Marina Bay Street Circuit,Singapore,alonso,10,1,20:22:46,34.237
2015,13,Singapore Grand Prix,2015-09-20,Marina Bay Street Circuit,Singapore,ericsson,10,1,20:22:52,29.589
2015,13,Singapore Grand Prix,2015-09-20,Marina Bay Street Circuit,Singapore,maldonado,10,1,20:22:55,29.762
2015,13,Singapore Grand Prix,2015-09-20,Marina Bay Street Circuit,Singapore,hulkenberg,11,1,20:24:36,30.868
2015,13,Singapore Grand Prix,2015-09-20,Marina Bay Street Circuit,Singapore,kvyat,12,1,20:26:14,29.159
2015,13,Singapore Grand Prix,2015-09-20,Marina Bay Street Circuit,Singapore,massa,12,1,20:26:28,31.380
2015,13,Singapore Grand Prix,2015-09-20,Marina Bay Street Circuit,Singapore,vettel,13,1,20:28:04,29.172
2015,13,Singapore Grand Prix,2015-09-20,Marina Bay Street Circuit,Singapore,ricciardo,13,1,20:28:10,31.307
2015,13,Singapore Grand Prix,2015-09-20,Marina Bay Street Circuit,Singapore,raikkonen,13,1,20:28:15,30.031
2015,13,Singapore Grand Prix,2015-09-20,Marina Bay Street Circuit,Singapore,hamilton,13,1,20:28:21,28.917
2015,13,Singapore Grand Prix,2015-09-20,Marina Bay Street Circuit,Singapore,rosberg,13,1,20:28:30,30.562
2015,13,Singapore Grand Prix,2015-09-20,Marina Bay Street Circuit,Singapore,bottas,13,1,20:28:34,29.260
2015,13,Singapore Grand Prix,2015-09-20,Marina Bay Street Circuit,Singapore,perez,13,1,20:28:45,29.732
2015,13,Singapore Grand Prix,2015-09-20,Marina Bay Street Circuit,Singapore,nasr,13,1,20:28:53,29.679
2015,13,Singapore Grand Prix,2015-09-20,Marina Bay Street Circuit,Singapore,button,13,1,20:28:57,1:05.317
2015,13,Singapore Grand Prix,2015-09-20,Marina Bay Street Circuit,Singapore,max_verstappen,12,1,20:29:01,31.207
2015,13,Singapore Grand Prix,2015-09-20,Marina Bay Street Circuit,Singapore,rossi,13,1,20:29:50,31.180
2015,13,Singapore Grand Prix,2015-09-20,Marina Bay Street Circuit,Singapore,massa,14,2,20:31:49,29.907
2015,13,Singapore Grand Prix,2015-09-20,Marina Bay Street Circuit,Singapore,stevens,14,1,20:32:23,30.398
2015,13,Singapore Grand Prix,2015-09-20,Marina Bay Street Circuit,Singapore,grosjean,26,2,20:57:10,29.826
2015,13,Singapore Grand Prix,2015-09-20,Marina Bay Street Circuit,Singapore,maldonado,27,2,20:59:08,29.223
2015,13,Singapore Grand Prix,2015-09-20,Marina Bay Street Circuit,Singapore,ericsson,28,2,21:01:10,29.857
2015,13,Singapore Grand Prix,2015-09-20,Marina Bay Street Circuit,Singapore,sainz,28,2,21:01:11,29.742
2015,13,Singapore Grand Prix,2015-09-20,Marina Bay Street Circuit,Singapore,massa,29,3,21:03:13,24.415
2015,13,Singapore Grand Prix,2015-09-20,Marina Bay Street Circuit,Singapore,kvyat,33,2,21:10:11,32.924
2015,13,Singapore Grand Prix,2015-09-20,Marina Bay Street Circuit,Singapore,perez,34,2,21:12:15,29.676
2015,13,Singapore Grand Prix,2015-09-20,Marina Bay Street Circuit,Singapore,nasr,34,2,21:12:23,29.917
2015,13,Singapore Grand Prix,2015-09-20,Marina Bay Street Circuit,Singapore,max_verstappen,36,2,21:16:29,30.844
2015,14,Japanese Grand Prix,2015-09-27,Suzuka Circuit,Japan,perez,1,1,14:05:29,25.041
2015,14,Japanese Grand Prix,2015-09-27,Suzuka Circuit,Japan,ricciardo,1,1,14:06:11,26.087
2015,14,Japanese Grand Prix,2015-09-27,Suzuka Circuit,Japan,massa,1,1,14:06:55,34.166
2015,14,Japanese Grand Prix,2015-09-27,Suzuka Circuit,Japan,kvyat,8,1,14:17:26,23.316
2015,14,Japanese Grand Prix,2015-09-27,Suzuka Circuit,Japan,alonso,9,1,14:19:04,23.640
2015,14,Japanese Grand Prix,2015-09-27,Suzuka Circuit,Japan,max_verstappen,9,1,14:19:07,27.793
2015,14,Japanese Grand Prix,2015-09-27,Suzuka Circuit,Japan,hulkenberg,10,1,14:20:34,23.750
2015,14,Japanese Grand Prix,2015-09-27,Suzuka Circuit,Japan,button,10,1,14:20:51,23.343
2015,14,Japanese Grand Prix,2015-09-27,Suzuka Circuit,Japan,nasr,10,1,14:20:51,24.763
2015,14,Japanese Grand Prix,2015-09-27,Suzuka Circuit,Japan,bottas,11,1,14:22:04,23.542
2015,14,Japanese Grand Prix,2015-09-27,Suzuka Circuit,Japan,grosjean,11,1,14:22:12,23.793
2015,14,Japanese Grand Prix,2015-09-27,Suzuka Circuit,Japan,maldonado,12,1,14:23:55,24.842
2015,14,Japanese Grand Prix,2015-09-27,Suzuka Circuit,Japan,vettel,13,1,14:25:21,23.074
2015,14,Japanese Grand Prix,2015-09-27,Suzuka Circuit,Japan,ericsson,13,1,14:26:01,23.418
2015,14,Japanese Grand Prix,2015-09-27,Suzuka Circuit,Japan,raikkonen,14,1,14:27:09,23.714
2015,14,Japanese Grand Prix,2015-09-27,Suzuka Circuit,Japan,sainz,14,1,14:27:23,23.701
2015,14,Japanese Grand Prix,2015-09-27,Suzuka Circuit,Japan,rosberg,15,1,14:28:45,23.078
2015,14,Japanese Grand Prix,2015-09-27,Suzuka Circuit,Japan,hamilton,16,1,14:30:13,22.750
2015,14,Japanese Grand Prix,2015-09-27,Suzuka Circuit,Japan,massa,16,2,14:32:49,26.735
2015,14,Japanese Grand Prix,2015-09-27,Suzuka Circuit,Japan,perez,18,2,14:34:39,24.303
2015,14,Japanese Grand Prix,2015-09-27,Suzuka Circuit,Japan,kvyat,20,2,14:38:04,23.183
2015,14,Japanese Grand Prix,2015-09-27,Suzuka Circuit,Japan,stevens,21,1,14:40:29,25.875
2015,14,Japanese Grand Prix,2015-09-27,Suzuka Circuit,Japan,rossi,22,1,14:42:18,25.146
2015,14,Japanese Grand Prix,2015-09-27,Suzuka Circuit,Japan,ricciardo,24,2,14:45:19,23.225
2015,14,Japanese Grand Prix,2015-09-27,Suzuka Circuit,Japan,ericsson,26,2,14:48:19,23.441
2015,14,Japanese Grand Prix,2015-09-27,Suzuka Circuit,Japan,sainz,27,2,14:49:26,39.345
2015,14,Japanese Grand Prix,2015-09-27,Suzuka Circuit,Japan,button,27,2,14:49:59,23.801
2015,14,Japanese Grand Prix,2015-09-27,Suzuka Circuit,Japan,raikkonen,28,2,14:50:45,22.584
2015,14,Japanese Grand Prix,2015-09-27,Suzuka Circuit,Japan,alonso,28,2,14:51:35,23.767
2015,14,Japanese Grand Prix,2015-09-27,Suzuka Circuit,Japan,rosberg,29,2,14:52:12,23.241
2015,15,Russian Grand Prix,2015-10-11,Sochi Autodrom,Russia,grosjean,1,1,14:05:55,54.445
2015,15,Russian Grand Prix,2015-10-11,Sochi Autodrom,Russia,max_verstappen,1,1,14:06:46,37.334
2015,15,Russian Grand Prix,2015-10-11,Sochi Autodrom,Russia,perez,12,1,14:27:00,30.545
2015,15,Russian Grand Prix,2015-10-11,Sochi Autodrom,Russia,ricciardo,12,1,14:27:08,29.732
2015,15,Russian Grand Prix,2015-10-11,Sochi Autodrom,Russia,sainz,12,1,14:27:19,30.288
2015,15,Russian Grand Prix,2015-10-11,Sochi Autodrom,Russia,button,12,1,14:27:21,29.719
2015,15,Russian Grand Prix,2015-10-11,Sochi Autodrom,Russia,alonso,13,1,14:29:42,29.539
2015,15,Russian Grand Prix,2015-10-11,Sochi Autodrom,Russia,merhi,13,1,14:30:08,35.072
2015,15,Russian Grand Prix,2015-10-11,Sochi Autodrom,Russia,stevens,14,1,14:32:34,32.400
2015,15,Russian Grand Prix,2015-10-11,Sochi Autodrom,Russia,stevens,17,2,14:39:33,30.421
2015,15,Russian Grand Prix,2015-10-11,Sochi Autodrom,Russia,max_verstappen,24,2,14:51:41,30.241
2015,15,Russian Grand Prix,2015-10-11,Sochi Autodrom,Russia,bottas,26,1,14:54:41,30.316
2015,15,Russian Grand Prix,2015-10-11,Sochi Autodrom,Russia,vettel,30,1,15:01:31,29.367
2015,15,Russian Grand Prix,2015-10-11,Sochi Autodrom,Russia,massa,30,1,15:01:51,30.741
2015,15,Russian Grand Prix,2015-10-11,Sochi Autodrom,Russia,maldonado,30,1,15:01:56,29.952
2015,15,Russian Grand Prix,2015-10-11,Sochi Autodrom,Russia,raikkonen,31,1,15:03:16,29.386
2015,15,Russian Grand Prix,2015-10-11,Sochi Autodrom,Russia,hamilton,32,1,15:04:38,30.216
2015,15,Russian Grand Prix,2015-10-11,Sochi Autodrom,Russia,kvyat,33,1,15:06:55,30.418
2015,15,Russian Grand Prix,2015-10-11,Sochi Autodrom,Russia,nasr,34,1,15:08:41,30.362
2015,16,United States Grand Prix,2015-10-25,Circuit of the Americas,USA,bottas,1,1,14:05:59,40.488
2015,16,United States Grand Prix,2015-10-25,Circuit of the Americas,USA,grosjean,1,1,14:06:27,27.621
2015,16,United States Grand Prix,2015-10-25,Circuit of the Americas,USA,rossi,1,1,14:06:39,37.748
2015,16,United States Grand Prix,2015-10-25,Circuit of the Americas,USA,alonso,1,1,14:06:40,31.987
2015,16,United States Grand Prix,2015-10-25,Circuit of the Americas,USA,nasr,2,1,14:08:09,31.137
2015,16,United States Grand Prix,2015-10-25,Circuit of the Americas,USA,nasr,3,2,14:11:11,25.931
2015,16,United States Grand Prix,2015-10-25,Circuit of the Americas,USA,bottas,4,2,14:14:23,26.384
2015,16,United States Grand Prix,2015-10-25,Circuit of the Americas,USA,grosjean,9,2,14:23:43,27.730
2015,16,United States Grand Prix,2015-10-25,Circuit of the Americas,USA,ericsson,16,1,14:36:37,29.728
2015,16,United States Grand Prix,2015-10-25,Circuit of the Americas,USA,button,17,1,14:38:36,27.286
2015,16,United States Grand Prix,2015-10-25,Circuit of the Americas,USA,hamilton,18,1,14:40:00,24.354
2015,16,United States Grand Prix,2015-10-25,Circuit of the Americas,USA,vettel,18,1,14:40:12,25.019
2015,16,United States Grand Prix,2015-10-25,Circuit of the Americas,USA,max_verstappen,18,1,14:40:12,25.527
2015,16,United States Grand Prix,2015-10-25,Circuit of the Americas,USA,massa,18,1,14:40:23,24.646
2015,16,United States Grand Prix,2015-10-25,Circuit of the Americas,USA,nasr,17,3,14:40:29,25.714
2015,16,United States Grand Prix,2015-10-25,Circuit of the Americas,USA,rossi,17,2,14:40:33,26.520
2015,16,United States Grand Prix,2015-10-25,Circuit of the Americas,USA,maldonado,18,1,14:40:42,27.851
2015,16,United States Grand Prix,2015-10-25,Circuit of the Americas,USA,alonso,18,2,14:41:28,24.631
2015,16,United States Grand Prix,2015-10-25,Circuit of the Americas,USA,ricciardo,19,1,14:41:45,24.449
2015,16,United States Grand Prix,2015-10-25,Circuit of the Americas,USA,rosberg,19,1,14:41:53,24.640
2015,16,United States Grand Prix,2015-10-25,Circuit of the Americas,USA,kvyat,19,1,14:41:54,24.638
2015,16,United States Grand Prix,2015-10-25,Circuit of the Americas,USA,perez,19,1,14:42:04,26.458
2015,16,United States Grand Prix,2015-10-25,Circuit of the Americas,USA,raikkonen,19,1,14:42:09,24.733
2015,16,United States Grand Prix,2015-10-25,Circuit of the Americas,USA,sainz,19,1,14:42:10,25.259
2015,16,United States Grand Prix,2015-10-25,Circuit of the Americas,USA,hulkenberg,19,1,14:42:11,27.344
2015,16,United States Grand Prix,2015-10-25,Circuit of the Americas,USA,ericsson,19,2,14:42:56,30.932
2015,16,United States Grand Prix,2015-10-25,Circuit of the Americas,USA,raikkonen,20,2,14:45:11,34.548
2015,16,United States Grand Prix,2015-10-25,Circuit of the Americas,USA,alonso,26,3,14:56:18,25.405
2015,16,United States Grand Prix,2015-10-25,Circuit of the Americas,USA,vettel,27,2,14:56:46,25.576
2015,16,United States Grand Prix,2015-10-25,Circuit of the Americas,USA,hulkenberg,27,2,14:56:58,27.360
2015,17,Mexican Grand Prix,2015-11-01,Autódromo Hermanos Rodríguez,Mexico,vettel,1,1,13:04:58,28.070
2015,17,Mexican Grand Prix,2015-11-01,Autódromo Hermanos Rodríguez,Mexico,bottas,8,1,13:14:42,22.957
2015,17,Mexican Grand Prix,2015-11-01,Autódromo Hermanos Rodríguez,Mexico,massa,9,1,13:16:11,22.849
2015,17,Mexican Grand Prix,2015-11-01,Autódromo Hermanos Rodríguez,Mexico,hulkenberg,9,1,13:16:16,23.277
2015,17,Mexican Grand Prix,2015-11-01,Autódromo Hermanos Rodríguez,Mexico,maldonado,10,1,13:17:46,26.647
2015,17,Mexican Grand Prix,2015-11-01,Autódromo Hermanos Rodríguez,Mexico,ericsson,10,1,13:17:54,22.956
2015,17,Mexican Grand Prix,2015-11-01,Autódromo Hermanos Rodríguez,Mexico,grosjean,11,1,13:19:15,22.735
2015,17,Mexican Grand Prix,2015-11-01,Autódromo Hermanos Rodríguez,Mexico,nasr,12,1,13:20:51,23.026
2015,17,Mexican Grand Prix,2015-11-01,Autódromo Hermanos Rodríguez,Mexico,sainz,13,1,13:21:59,23.128
2015,17,Mexican Grand Prix,2015-11-01,Autódromo Hermanos Rodríguez,Mexico,perez,18,1,13:29:04,23.547
2015,17,Mexican Grand Prix,2015-11-01,Autódromo Hermanos Rodríguez,Mexico,kvyat,21,1,13:32:58,22.559
2015,17,Mexican Grand Prix,2015-11-01,Autódromo Hermanos Rodríguez,Mexico,ricciardo,24,1,13:37:18,22.422
2015,17,Mexican Grand Prix,2015-11-01,Autódromo Hermanos Rodríguez,Mexico,max_verstappen,25,1,13:38:51,22.985
2015,17,Mexican Grand Prix,2015-11-01,Autódromo Hermanos Rodríguez,Mexico,rosberg,26,1,13:39:37,22.391
2015,17,Mexican Grand Prix,2015-11-01,Autódromo Hermanos Rodríguez,Mexico,stevens,26,1,13:41:44,25.087
2015,17,Mexican Grand Prix,2015-11-01,Autódromo Hermanos Rodríguez,Mexico,hamilton,28,1,13:42:28,22.304
2015,17,Mexican Grand Prix,2015-11-01,Autódromo Hermanos Rodríguez,Mexico,rossi,27,1,13:43:29,25.367
2015,17,Mexican Grand Prix,2015-11-01,Autódromo Hermanos Rodríguez,Mexico,button,30,1,13:46:38,23.356
2015,17,Mexican Grand Prix,2015-11-01,Autódromo Hermanos Rodríguez,Mexico,vettel,35,2,13:53:28,22.156
2015,17,Mexican Grand Prix,2015-11-01,Autódromo Hermanos Rodríguez,Mexico,ericsson,39,2,13:59:15,23.461
2015,17,Mexican Grand Prix,2015-11-01,Autódromo Hermanos Rodríguez,Mexico,sainz,43,2,14:04:29,23.776
2015,17,Mexican Grand Prix,2015-11-01,Autódromo Hermanos Rodríguez,Mexico,nasr,44,2,14:06:33,23.417
2015,17,Mexican Grand Prix,2015-11-01,Autódromo Hermanos Rodríguez,Mexico,rosberg,46,2,14:07:31,22.303
